Date,black,darkgreen,green,maroon,navy,darkblue,darkred,midnightblue,darkslategray,indigo,mediumblue,forestgreen,saddlebrown,darkolivegreen,firebrick,brown,blue,lime,red,olive,purple,teal,darkslateblue,seagreen,darkcyan,darkmagenta,olivedrab,sienna,crimson,limegreen,rebeccapurple,dimgray,orangered,darkgoldenrod,chocolate,mediumseagreen,mediumvioletred,darkviolet,lawngreen,lightseagreen,steelblue,chartreuse,springgreen,gray,slategray,indianred,darkorange,royalblue,peru,slateblue,mediumspringgreen,blueviolet,darkorchid,lightslategray,yellowgreen,cadetblue,darkturquoise,goldenrod,orange,deeppink,tomato,dodgerblue,deepskyblue,coral,mediumslateblue,gold,darkseagreen,rosybrown,greenyellow,mediumaquamarine,mediumpurple,palevioletred,darkkhaki,mediumorchid,mediumturquoise,cornflowerblue,salmon,lightcoral,turquoise,sandybrown,darksalmon,darkgray,aqua,cyan,fuchsia,magenta,yellow,lightgreen,tan,lightsalmon,hotpink,burlywood,orchid,palegreen,silver,skyblue,lightskyblue,aquamarine,lightsteelblue,plum
2023-04-19,187.02905183495992,106.93089979367956,347.6512682922374,424.32580344702876,72.45988612568718,81.24387054738867,13.970826013030091,91.75578825237018,283.25472851968107,41.566904422317265,364.17730601290873,283.71798134030223,354.01178966213394,394.61648289719597,207.79270104534535,445.08303475050633,566.95974972663,194.8329064346794,170.09375357768496,634.0321237822293,765.438073567422,81.39780439955584,350.7100894580773,199.46094427002257,1713.8038548567695,108.10591393150341,101.88887346028584,72.83329543862115,371.69381719548363,58.45112860615334,301.18913545700764,105.77862685292457,884.7942877597948,680.6948701275963,441.7034650516262,23.083714245688977,39.4444503087578,10.217134917041063,3276.225113342228,73.71820152025397,116.22030628716689,135.79898087910058,316.27129080519205,117.13307722163226,231.5315618449271,186.86120392355795,45.82635437241918,1372.1011680177937,738.3048465425413,255.54221212734737,133.23550622537786,1081.3650810835327,2271.453983747792,155.66068670472617,326.93000579364826,144.4893724148332,194.01607769368422,17.49336140033612,20.08418796833297,286.5536810507481,161.24428664018927,352.46490673628,216.61507764479117,274.24110427467764,173.74186756192705,140.1171281340959,229.8505700192896,69.93955056154047,476.6878161292253,64.01531703456654,172.84507247728249,509.810812700536,116.64444255440657,383.9900891863061,761.1150656829628,418.5635850596563,110.709965711511,1138.2251547932303,193.21042674291243,81.095271145009,1351.3624410316143,228.41501822083663,283.0134511175967,419.0450999285329,170.9144452393636,461.5995522850383,69.64683146212215,81.67579186047013,102.48748392375826,1449.3932110947055,243.06354129990913,872.3102782664985,125.85906820805263,262.406894193296,29.470246173780286,140.74574804927755,293.76763623485584,107.78276385124292,21.554910594351888,36.31314438529555
2023-04-20,187.61334370671108,107.76688631236263,353.45499955776836,426.1051273803006,72.27267974804194,83.07998854678065,13.792824606503665,91.75003082018503,282.84837115939115,42.84854368591274,384.2021014085058,286.3895458642884,351.54969181530635,386.53807341296204,210.2350100614571,442.38179449396716,559.7961971986606,195.55069499612264,169.49181113414846,626.6709433742143,755.5559163147043,81.56908125049408,361.7608905431555,201.80818126377068,1712.2799823508044,105.5828623077701,101.4576948742687,71.12339580719733,381.6907299466287,58.45145367220833,300.0103168756972,105.93253233090384,877.672864952076,683.4086922502644,442.261538645698,23.126968337268355,39.36195526093913,10.368299037401506,3196.027860713249,73.38963341188621,116.30734785671851,135.84927221867025,309.90670657365155,117.59535277067896,233.97969299169176,185.26783937168835,44.795347951380386,1372.3695372146644,731.4699164314117,250.17134827002812,130.73271452343073,1090.429333622415,2339.286126390785,157.83158278433336,319.4140570859736,143.8945996873927,195.04781893484196,17.21057338908698,19.83393839204717,289.9365432020612,162.0458643587806,348.0597717585924,219.61771421485076,282.1058591241566,174.72914268431643,141.43435553085783,227.66707474219695,69.4659526970426,485.67012142153044,64.63416326976497,172.20898477088863,511.2506640888017,117.6095608335,379.94998726852674,755.9029880302328,422.6851206579564,112.04800943400166,1141.0814521874593,195.3084462825473,80.33149588177693,1341.0542229009552,229.7042449700883,282.6065152323803,423.9745573069528,167.93319508455892,457.57344746609823,68.07695910098934,79.99637934432671,102.133929092243,1476.8339187896045,244.2432107478109,852.7385172822217,126.17036621363292,269.25084840502655,29.278493546789274,140.34676005067652,294.04731240549347,108.27774554827239,21.64259586512978,36.281909039437245
2023-04-21,188.80715664765475,105.47061011323441,349.8814353235477,424.1310205795836,73.97469821298715,83.3588526472062,13.64588717625866,91.70709663067437,276.3551109560931,42.89254744860342,373.4937060900418,283.9770881537779,347.390592676897,395.20227349386744,213.76089534471876,449.4305586989279,570.9369754165282,202.81417448570252,167.3387852429242,631.8567461488282,762.1027152095871,81.99993314037155,345.38069483624395,201.17459263394892,1747.1731717899147,107.3555359705601,102.2230204658335,72.86106672322728,365.8576883758983,58.31741369601163,300.76812728402416,105.151105774196,878.5886127041964,698.2236546632507,444.93320978580005,23.5527950401099,39.62273331983443,10.10239129909295,3147.1056595245263,73.28182380671396,119.28144621909085,134.5958163407866,308.0049087289198,116.97914947587883,235.06871335137632,188.52563720148828,45.898680564186044,1326.9392287813014,735.8431595600626,254.18226609120265,129.69424354609603,1087.196382286004,2230.8275511164234,157.76412352048655,330.34981096346837,144.38918370505326,193.8780338876563,17.36410923374558,19.607524912581606,285.9823535145281,163.90649842179997,345.94554357450573,218.49789673807575,264.6106507960616,180.30751639097005,139.91208651693609,233.86097957550933,69.6302577768543,479.252969659892,63.54881054099054,171.186022246238,504.1651038640575,117.23544963627157,376.16083190711925,767.2299216259946,421.6913099153142,109.31881417895416,1114.9204918416185,193.61751159750227,80.46092815810894,1372.049581108772,225.3972943534326,287.340370236676,419.7810478551503,167.43692380440297,460.39577830439254,70.47232353723145,78.0968453158393,102.4699145308078,1486.303324367335,243.55418468292166,846.8074046727531,124.90479385530372,261.7779035377304,29.843213020668,140.67280735059705,293.73443763221417,106.57681178801647,21.69424974415833,36.48251822382229
2023-04-24,187.80751900729902,106.60180204377221,349.43417140982785,424.351763009715,71.75191448861038,84.73541305517045,13.675711076526515,91.7687248217687,272.40881422495994,41.6609999715777,377.91686177086785,280.693912003111,343.26411535749924,398.55161232582896,208.2167005660408,453.1975729206815,567.1770028843821,201.68323508317323,164.94662375559324,628.4218424374241,770.7365167895455,82.2994912211026,347.5543246590308,203.57459436075533,1742.8303195574326,105.54841384123563,101.92770662005574,71.12467790444958,358.9392234659163,58.047356895818744,296.62437758279515,104.36445692558272,878.9773589537978,708.1098491404963,441.18295873553586,23.951704834666806,39.664350828735344,10.120357293149924,3040.1210701709406,72.29101594488432,118.74033747842564,135.82709375550118,307.6937710907445,118.57419522011824,237.4379020687165,188.63593200808617,46.239256437577765,1321.196659626187,747.9642817741811,254.6102080872631,131.1888226212141,1089.6117219683172,2205.7900250205453,156.62559502693236,326.4985193944082,143.6984438417934,194.19380350046794,17.48181114003894,19.54403121411425,287.38861040656224,165.59572275292584,355.30514792258145,218.8773719588436,272.05813132246806,181.2462821703843,138.94915405848369,231.51490449227543,70.18866130131318,475.87077138389617,63.84125628525399,173.3426250629581,500.0536659818579,118.61134798575699,378.05300925826197,760.2905719618636,409.0603193107848,109.1190928425775,1090.1456818964755,196.14187367797757,79.41322398106665,1374.9654991478387,222.17737322165345,290.944221067318,411.3397650687759,165.8421103299656,457.43738961321486,71.57711234851804,76.60377321896148,101.2965605030517,1494.4035034411138,243.63904452826333,867.2564000425693,124.88800738999004,263.7712828363429,30.04145639270707,140.03053269061812,294.66676353580016,106.18975317512,21.69829105642891,36.09485005116883
2023-04-25,190.39386133640082,104.6713565229001,348.12968276809676,419.12699967237927,69.89121300969879,87.90086123041299,13.90647832485805,92.83102248403303,268.2171702440574,40.86122409226513,378.13215337547257,278.75563947845154,346.76696836249096,392.43027774041997,214.3785796899984,448.2465238247207,568.0286905774868,198.8651678943888,165.27798653904603,644.390690844913,785.6369765234407,82.81084250622553,339.2484623765124,202.97314417845232,1733.9688089855824,104.7932335375856,100.42619317432812,70.48710412661474,348.4127768288957,57.70649672038152,292.56944017924695,103.4241338014859,901.0172050496501,708.210012852289,436.09395567494926,23.925058638531727,39.582293542393,9.818951766859168,3114.5105118387282,71.79259124740172,115.81916089423271,130.43001841934185,305.8123960639886,118.67504644413103,237.78728136460444,189.07425330161365,45.52769900530309,1291.9114432881554,726.3928064060354,261.43556993964637,127.8107196934933,1074.6344226017343,2236.7147562161936,154.4267097487491,327.13331586930826,144.79871667020078,189.6518423595948,17.628178618043858,19.89367946452087,289.54165870799943,163.4022397706913,354.700539587644,216.3894269871037,264.6292980111385,179.97112452796307,137.8031153021412,233.1954445523898,68.09122856810517,456.48904612648874,62.515979839198295,174.0430548564349,497.3750007669972,116.29006273199263,377.303991805866,759.2855651644605,415.21270914554884,106.4441931119536,1047.6595479431849,191.7443350720446,79.90810539806925,1362.6461362614136,219.6394139517299,291.0398778869148,409.44796610426727,168.3720620998777,450.83976767752245,72.72449198568862,77.89249406665537,98.35863143099839,1432.9579916167222,232.96705909148898,898.1944939519194,123.00285765177986,260.3996111376079,30.54790993987885,138.960509332239,291.4899518528268,104.78487500231417,21.581874085176135,36.744529908483464
2023-04-26,189.52775216074917,104.06103459226969,347.5500713065226,412.90422253160625,66.39258266547094,90.10792402626595,14.073956621318167,91.6953891087955,250.9303271772216,38.92183408722251,390.381289073207,269.41709281978046,342.5826178935802,389.0342815419937,215.4063684854275,452.0924534858539,557.7987180355686,191.25641275796534,161.7177746908912,617.6281190653502,809.416227129163,83.1413109025229,329.5558327363319,203.73031079104157,1704.7893051846893,100.2753594701174,100.58386475876202,67.75661651019792,334.5625297710299,56.93929763002388,283.23095074245947,101.67246539999759,903.5906922641357,694.1229693316072,420.9290727628013,24.07718356898983,39.948484749148314,9.754577691367272,2959.2099902879445,70.13607166324249,111.43834358156248,127.1547878081535,294.52938772835853,119.37314846243349,238.13141720551633,190.8918933970708,45.72710225709422,1256.784837292238,727.1855887885887,267.11760014842366,127.84372927923485,1055.5755379430661,2180.1134499632567,152.15974125693327,320.1838248001498,143.02887832397607,187.49136323774664,17.828393345398883,19.795161287039605,287.4777566616444,162.77586028550346,365.125954597537,212.83558749320233,272.44053825894855,179.01334665960968,134.2663377457316,227.11454262176247,66.92231156701635,442.1788617425055,62.112373591155894,176.85211321064952,489.419041046038,116.23301171013219,384.9958626196333,748.8027745601718,395.8518615731102,104.04839193098239,967.7885292778979,188.9414202212475,75.07929467404779,1341.315580744928,208.41008228640516,296.2115452261544,396.3194069072985,166.0908026020948,440.9577653336465,72.32913394239685,75.5962672948069,94.73938883029133,1464.0167607585772,231.4273707436692,905.9509231107166,121.96678899845669,259.7443285115051,30.99754450171598,136.74894143681607,290.21551693022167,102.28211931938513,21.549321235596132,35.4209682279494
2023-04-27,192.0986703864893,105.10262707943367,343.2274140478415,410.6517835835323,66.76459677353758,91.28333187860343,14.194130722862727,91.44293581410228,233.4385473889627,38.56871269112313,400.28467442268254,268.9858411701982,339.7355095759334,405.43922485852596,221.93651892375104,461.3366913881008,562.5085469174917,192.23741608746363,155.9327079692861,616.7600663032463,817.2326686688832,82.91117585868462,307.5434798136638,206.6161989403657,1726.5102776633278,99.97375081095988,100.48791416888473,68.73763133933218,327.62729020929373,55.63883757967508,283.87357686671766,101.57242652985673,902.3435375502619,709.1423674474748,419.53464714706456,23.87064873355623,41.13593867974502,9.657168625914768,2813.9668497834623,68.59369655333813,111.65045357429159,125.74938008924747,280.18173427439825,119.36295626872209,239.2427695461412,191.3145228801048,46.62627921404743,1228.9447840402413,760.7328502193483,258.3829778041825,128.14785635375586,1067.3666352169068,2113.7740085090313,152.53503614279526,309.6558149394143,142.3404018545071,188.3380741142721,18.146479910866624,19.51141080229986,287.35560604817516,164.74078410636852,366.625232190443,213.89159446099688,270.76567610054445,182.53810789495836,134.2371570499651,229.34451052726178,66.82028902984894,439.665930343155,60.96972068018648,179.10540495629164,496.69836273678175,117.05431126289895,388.33207836615946,754.157477118216,393.55309695106297,104.21714459353434,936.4143622570272,185.98957956899864,71.12127818299184,1370.2866141187117,211.87502209799328,293.2057841949525,389.98554523237874,164.19618778771456,435.2036098060381,76.02308723823889,72.23884025106973,93.7701659192089,1510.8759194667336,239.22972090840057,875.0469827659327,122.26248838470704,253.73016677226283,31.422771638382628,138.60125581014825,287.49832166887586,102.60511874627987,21.40047578308842,35.09846496827401
2023-04-28,190.9246087119907,107.00141313370342,343.4917545720548,418.5485555217439,64.90436861671182,93.30842565057141,14.097226674210962,92.52621358221145,239.0132459010479,39.402963441658706,444.2651893057171,271.81775461556805,337.58858765111637,399.15459484228114,219.61233995361403,457.2611496896533,558.7868560693744,195.61171892401873,155.18768439084755,626.529996572788,811.3199365525338,82.99266790086958,327.6206779781601,209.57981075299818,1744.361839925179,94.5326273271918,98.6340906833712,65.27505424067247,340.32518784537484,55.26541986057428,277.1581547538969,102.60619209154369,902.0517313528482,755.9906473156607,420.900667579969,23.892996065546644,40.49995531246097,9.839540904352354,2746.021214735129,69.01799614526863,108.82593831513769,123.84179381586779,277.85079893294375,123.08001991432168,244.78828531836584,190.13277182572298,45.84187823067083,1248.110590191962,758.5692717858796,254.32649787431214,128.91451668436866,1085.815364931708,2229.1196889931107,152.62930765958552,311.7871685880788,140.8052655819231,188.92795422020814,17.641536677862554,19.402308186834787,288.8599908217571,166.6975888369809,372.4123308033702,219.29827958707304,279.76986294808796,184.86947502819274,136.19611381885096,226.3542659490554,66.34621840903435,459.56853315870194,61.639260918683654,181.02326626952063,511.16368192756045,118.60456793729043,382.85375952352274,757.075719492495,393.555958628055,105.11003867313832,960.3911561212678,200.00076122429363,72.36123320024336,1383.1278423806946,221.3086349544347,308.1906852348855,385.17962216695685,159.89117336786748,431.27458218180595,76.70381542769645,69.73397004992992,91.87183703518801,1520.0175816183676,231.6422249667884,886.1147531874564,120.46443394426154,264.73197071994315,31.288846789985502,136.70496237106153,284.9043475314169,105.44478491167699,21.55544261705701,35.835958956420214
2023-05-01,190.34665475823437,108.55079037733073,339.6418224793054,415.9492824852811,64.1365003789144,92.59264718005123,14.259659263555815,92.53948309202465,243.3485990628085,38.3700030314459,418.14942683540403,275.1777442716884,341.76581183863703,404.7753838362068,211.04159143215105,454.1023399422972,560.8679360054682,196.1300802791346,153.9854323430804,617.2107603429282,795.5114158403046,83.25706191058144,315.34550132377774,209.09555971219584,1728.2195204279117,96.53000110631118,97.65754140671437,66.94480172989134,333.60236729199966,54.14541668571413,282.9269430784021,101.93489700895445,914.7042982287926,767.0056244934592,429.0865998040598,23.924288030788706,40.6396461030314,9.751590326998063,2812.579133297084,67.8454625437123,109.9016629397014,126.9156865459796,290.0740722052871,121.49035932136782,243.7871746382875,187.531960636373,45.37127763843735,1260.7200285970907,764.8932049519689,247.9771533546065,130.19528467640106,1094.4642013655885,2179.520883353301,151.34691566310136,307.83496236693014,141.81041517464874,187.98694189283353,17.93419127128983,19.39576153269959,292.41958998090354,167.7855389272446,368.26607589439953,217.4505025067244,272.2987401755743,181.12165526617414,135.47897828869134,231.56520948914692,68.19466809415569,444.74465562687914,61.342276713767916,179.03404363782758,507.83981004677406,117.8683709543107,381.22876007019914,750.423729933373,393.48217558650396,105.44448169304077,981.2020265897617,195.89644176835304,74.21145759184768,1408.9383950437339,219.32429773019425,299.7734966984491,380.67126730310014,160.90343495823473,433.8875050946489,79.78933516694858,70.43173858807417,92.92696339849672,1466.8744104674,227.5534214542265,888.7165449019675,121.99529191317838,264.441348343411,31.424197141195936,138.19023363184763,286.56302635905786,106.14790831400445,21.348253146547567,35.5351789094931
2023-05-02,190.94845864515122,109.57643807814404,338.5929464702167,421.75373751725795,65.14520138756379,91.98312405848657,14.157307205567735,92.82477315138269,243.03792813520553,39.01566128905564,423.92195548662744,276.0742961807348,336.41619958246514,422.0003529035578,209.47777178172817,461.4204982243246,572.9496111704344,201.3584744005864,153.81411446739455,625.8804861944739,800.5375579417872,84.01816631926125,326.31458631535645,211.76378537686566,1766.5914810658562,98.08334818917174,99.088424486108,67.56637999967998,334.33534954647484,54.77980556877664,284.99604856345,102.74540235515543,913.2918305750044,789.975347600402,435.14809510122745,24.40462887209534,40.88011831614886,9.78913291265974,2762.828595007849,69.01629376582085,113.26777208084312,128.31277426636268,294.7725910578635,122.86734665782909,248.29801436501256,190.2795700369201,46.635757318272084,1268.0552570837258,784.6104444150737,249.69747842106509,132.0688988692202,1105.6559422853827,2160.837808974996,152.38115523363535,315.0005169447828,141.7699243052683,192.24372581543756,18.003760054279507,19.330435077009838,291.85585553352195,170.42638955399642,373.28465204453875,221.13336773919715,274.82803955239035,186.5768743626185,136.58433686980814,233.4910863728735,69.48741974861046,465.5609163374296,62.44144664357858,182.56561822193245,509.9484744315787,119.68110937957724,383.67259303789393,761.5361134978106,391.3116375099799,106.5620552183763,998.0691233948722,203.99975521426575,74.87669973453707,1428.3518170129537,222.52955090090538,306.82935900425014,382.59711257901535,162.5558537059784,438.01076754540117,81.63761904687516,70.39542663166438,94.64868420362248,1522.363914891185,236.18664741995138,896.6958111458594,122.38637467895583,264.9442334272003,31.408625605318093,139.63917213660636,289.86473327033553,107.0729105549775,21.544746780762278,35.85141183743456
2023-05-03,192.38541731337716,111.13871283622811,343.5953618997101,427.4094796822841,69.12451910766508,90.17387209693322,13.881656211302875,94.7150741041256,255.22049251741657,39.17684650068562,414.15003816094725,281.0031421590484,340.5972765641164,427.0369732987131,209.69277694327485,470.7911543149455,579.7192625415139,207.16554592883423,153.57097695004668,642.1430199049682,790.5251003898505,82.59771326805006,332.2372541120845,214.9196428530757,1793.1411928625273,99.05362271063754,100.36058886915768,69.1950465283462,347.93036680417447,56.721753761330774,286.5579305451013,104.52434313132308,906.9239872066133,788.4495988262792,439.90361556244625,24.620857519347094,40.49160421361209,9.994469728534035,2775.3784211940874,69.67514025578484,117.1550722591876,133.27385611292263,298.60112031020446,123.67499569077533,250.03965384208206,190.0178907153257,47.31646504318116,1342.938659127565,777.3047987343538,250.34642737542953,132.02726501205507,1132.616743609618,2183.967374458091,154.79134155749202,320.70965949959816,144.45213563711022,193.23944781123743,18.10791286921661,19.4523327325228,296.03053522877747,174.0917163147665,388.9512601800813,229.67084700356483,275.14443440463697,184.72638536754573,140.57591834837928,231.5343303965293,69.84299051725857,463.18391575671933,62.67839517013887,185.10000503372774,518.0785691525826,121.97173131045388,372.70283657746535,771.6103368943841,394.3207673434926,108.99062144298794,1050.0707010780502,201.76299588047144,78.95970569588472,1447.7923044844683,232.94546297086012,302.60536272391005,393.51836975215963,167.24592635659593,450.3731939283789,81.20520836955424,71.26140203799987,96.81977639688918,1510.2277505617637,240.31173047449712,940.2760505827974,124.23083869748412,263.6511399312719,31.5140933128311,140.80619854078247,292.5881454842832,109.30354457820704,21.538586895303613,37.030742821279205
2023-05-04,193.69105089410266,115.27656513726619,340.81637784692305,430.30219865044876,70.00219247013669,87.94652220916585,14.035979084881486,94.58288984957679,251.30265089655916,38.51466423789439,431.97295498114636,281.0466030606601,347.10769004301335,446.0608791227112,215.45968542888605,475.04085942971466,586.1951394389081,204.45302863582512,155.00370946277945,631.6699300966126,781.7979392860617,80.6368994022495,332.204438569724,216.568341987438,1798.4709244400058,96.67045900903074,102.21161745308677,69.9014446414047,362.7020163173106,56.33169152451048,286.7766535153689,107.0931147153908,909.9120384955487,779.8915476096739,434.7364877069275,23.977225907264017,41.40090764277694,10.276899132587,2779.0091187076227,68.81781801847217,114.73979626414354,133.9131532661411,294.60635881978885,124.73119067348559,252.82646984929136,190.91851225545747,48.16056751462857,1420.8475030407603,805.367025088691,248.47595044900692,137.50480884177054,1150.9443308850912,2200.7627137106724,155.86238971169547,322.2216448263776,145.43846438469419,194.1127400883424,18.444458759979987,19.399815475025914,294.6021910497117,177.16539964089242,407.3502514287576,233.91363593475637,278.80493619173274,183.0793281400989,141.97444917176563,225.79430855842332,71.12909126012066,472.8621537845199,62.919328276186405,193.4966391670832,546.1640210999651,123.926272891327,371.8470755665033,784.2579435615174,390.56925077679307,112.17286883162643,1095.9022295754157,201.5360376066339,78.07902564400904,1471.3639490314147,244.17762646193958,302.2803795625277,390.05044219917477,169.37349361862132,460.1070887662255,83.60807119450378,71.4209431348789,97.61273690906052,1553.5483978501293,244.31699817632608,921.2623490438059,126.00057287546274,266.1110146652744,32.04900084748956,142.33473409113705,293.33875075794026,113.25439999403262,21.617791155699813,36.494170494584665
2023-05-05,198.87077021273333,117.18069303543722,346.50015279218553,435.58345641249815,71.95942423280765,91.11874230035308,13.769206152941003,96.70388865904386,252.64576949390366,39.52614466360088,457.9268553928467,285.4613304259362,349.29452876371346,462.837259431228,228.45948689974875,486.8019846616654,596.7726597713875,210.596132570561,153.53662186908093,646.7442090997602,775.7435167989038,80.54169489722705,342.0889603195255,223.47659184429187,1833.708875517078,94.43645322813498,102.86274576351776,69.03008210411322,371.6951571137508,57.19111905042385,285.6964756717642,108.21028411578611,911.1066871578698,803.1015199216831,436.6232204526805,24.42901038117925,41.989727035834086,10.392134557918759,2692.717895372598,68.41254867500113,119.39959337142608,133.15086289887998,289.955824872177,126.26409960499315,263.14129994164114,192.32433537315302,47.770144507393425,1435.275230647729,807.4215682529068,246.12176065425328,134.96073303821734,1190.5334814937314,2297.2942323570887,160.05742998531124,328.75379002006235,147.3338087639776,194.4916753204474,18.38731238631251,19.093994243093288,302.0748164634649,180.89894254806404,418.3957630172432,243.49002889738765,280.3243451963579,187.6903138107778,146.67081760512477,224.54910024836332,70.13949131064773,476.81559946473004,62.464127337550494,201.21907139835744,556.0424889089878,126.46377216000823,359.1394940253193,799.5522939993925,401.62876179909483,113.93490347425768,1123.3566446341329,203.1176389768883,79.20735377458539,1488.9818255737764,254.4684202094574,305.3194240330382,396.4468619342553,170.7477040074681,466.43088212973237,85.15499868656343,70.05722972670458,98.78600298594743,1583.3724344600396,244.10388166968147,934.2179006281943,126.56076790460867,269.9442665768106,32.79789034709065,143.88102911704502,295.5007101587618,115.3018713040453,21.892057183908097,37.487558296217394
2023-05-08,197.7094497741206,116.88132572105484,343.1058432116111,432.10393736889534,71.47213077229017,91.44061058804294,13.883552314926206,96.73953145473104,247.95017165256027,38.7497987010687,447.66935995994896,286.3308307585637,343.7279600366208,458.31749258095175,221.8628793205614,486.76204898130794,592.0114431209013,212.2839958276881,149.7739244388683,650.9657243735936,777.3996943084179,80.4609590793454,324.491530103975,223.7940360039669,1833.8991873736418,95.18071840531789,101.00374635174379,69.90542920281027,361.6435361582215,56.111661733892284,286.72778429504933,107.12430049519735,911.1942098662226,823.5035434838402,439.8915534255269,24.27595642917037,41.8937957231278,10.23522853081369,2637.3142410417227,67.46430543869337,118.49073474860998,134.77160861567302,286.53751738771234,125.8527145958239,260.09096812469693,189.09077728014256,47.965712338642234,1413.5217862725513,809.9217339079075,238.30732552698055,134.25874360717668,1183.2560371998336,2250.112724668731,158.29301383470388,316.1636403799003,146.26879213784724,193.5838632808576,18.489215964360223,19.13652767279681,302.7260267176642,180.78531904209248,412.28708677817934,241.98430384284487,276.6382909278422,184.99117559213934,146.18853114839905,228.5479728166239,70.53920946094622,467.2333273494611,61.77588969749518,195.09165884517267,554.1368773934396,125.83596584059555,361.3019719261368,791.4974932426192,397.0038392805603,113.50242105135271,1093.157569876605,201.38699385785438,78.28142294509452,1506.6850679464574,255.38922750148103,299.06359514521847,391.4285705025831,168.5810688189128,458.16690890034135,87.3092669184822,68.2067290196297,97.28680732147603,1554.5026239877109,245.87646710928365,938.4700504877391,126.38945169627839,265.42840095481546,32.58452585591322,144.16446634552815,292.22820600268875,114.93877225758855,21.522954792072003,37.541119127122684
2023-05-09,194.56130594956338,113.56209482526963,336.1837701933344,433.6809028276554,71.74847895317383,88.79056463787738,14.074930946436847,95.0294141774288,243.09826620942542,39.55333062945016,438.64867078775677,282.91155953933907,331.94079494612527,447.28133728470357,210.77385939586225,479.01714069899083,590.7293573097788,211.9866637246797,151.84774102112303,663.9317541849215,798.0803613727502,80.97601203048774,323.44959050536846,219.4094333559821,1862.086993279711,98.0014132285085,101.03823616141268,71.30257974924609,353.8593393254978,56.0628532044095,287.17014716165835,107.46524129081565,905.3686363750921,832.666518916498,442.1211411314308,23.946470569192652,41.047203888554066,10.130536528912183,2667.425968945862,69.58963013863672,114.22783185497337,133.34529650879296,284.3244543302404,126.78715810526585,252.69375196580242,189.98693149510967,50.022063812723545,1381.370429858727,812.3284416497235,242.1844992904645,136.8078476965166,1147.237488493456,2200.40686753831,154.67021352291803,311.6174984191927,143.50306503688478,197.11913516038354,18.292461427060847,19.58014201912495,291.5742294952851,178.59958253204513,398.65281573387705,239.29893348190174,277.3129823531084,186.56041659870758,143.7049584188519,232.20477566689976,71.2644071617215,496.92810690663066,63.28041322469756,188.2210465717299,556.3497300039836,124.9521647524041,380.46922356398824,788.6843448064226,388.0858166831063,112.94375437650945,1062.5285888558037,210.9263400085054,77.09294097196963,1508.487095455698,254.88810356320133,308.27993144390564,389.34209416065283,167.63019622371772,450.1998638298195,87.31236060188972,68.10816364076364,95.77603190501031,1585.7510317036724,256.1123236722385,929.6365442557726,124.84453543434246,262.131269481751,31.43268197995619,142.7255413321258,288.52134540239524,113.46339937114385,21.27586194401763,37.652586260763016
2023-05-10,196.6147907665317,116.4966867007316,334.6559343435591,435.2551470658627,72.27406017347913,88.692722126757,14.21396790199434,94.4100890732996,238.93372444421055,40.215940830817935,449.7216096033374,288.52543483114556,334.3198060673826,459.18457368294315,213.4530491324583,477.24249401387266,595.0469863171031,212.07052341773277,152.11096398980686,661.3160755054996,784.145896570251,81.0392183757186,322.9704064407929,221.22533631857613,1868.367762004129,98.80882486406702,101.00678925411351,72.16854825121108,358.17054618479676,54.97822845927576,292.15990707605624,108.41745527642755,908.3006952871741,841.9773114538125,448.1305614059582,23.599331813241573,41.80082369515703,10.194149982235642,2671.684905311632,68.65264196208341,115.39643958121437,134.13961459766077,282.9494208205512,126.32141527926339,254.8371844224974,188.96206897662205,49.544863438829545,1391.0214874372741,832.9402618995865,232.6669955297365,137.96663882512067,1162.2514012212555,2230.148435179512,156.02815810183552,303.74788862811204,143.6815575165988,199.47668861155654,18.35180113500813,19.445688787516314,293.46744233161905,179.11239373550407,390.5084495703014,240.8573698585427,278.5068638380712,187.16532311345858,144.88719294736086,234.13197262587136,72.29925157641652,509.9999256316766,63.58583847341864,188.70835882977562,569.0936446051745,125.46046508531703,382.9434702326304,790.4778236926395,393.4813017964203,115.64291839827028,1087.2122123908155,212.7608251332108,75.93579601358,1523.5361262546871,262.19463489060234,304.11181102731587,389.7329542382813,167.4887749453353,449.637581662236,88.81059866639549,67.91220004368658,96.9109633066042,1620.7492260286378,260.5248977761895,891.1687330981149,126.1721866120465,264.8307683060105,31.439911718419836,144.69549707817305,289.34919373516715,115.9823822999873,21.239521665754204,37.298191831587125
